"File failed to upload. Check your server settings (such as php.ini max_upload_filesize).";"Файл не удалось загрузить. Проверьте настройки вашего сервера (например в php.ini max_upload_filesize)."
"File locking?";"Файл закрыт?"
"File Progress";"Файл прогресс"
"File Upload";"Загрузка файлов"
"File-based";"Файл основной"
"File-based Cache Directory";"Файл-кэша директории" 
"Files";"Файлы"
"Filed in";"Загруженный в"
"Film & Animation";"Фильм и анимация"
"Filter";"Фильтр"
"Find More Plugins";"Найдите много плагинов"
"First";"Первый"
"First Name";"Имя"
"Float";"Плавающий"
"Flush cache?";"Очистить кэш?"
"Follow Approved";"Выполнение утверждения"
"Follow Request";"Выполнение запроса"
"Follow this guide to design and create a new advertisement.";"Следуйте этому руководству по проектированию и созданию новой рекламы."
"Follow this guide to design and launch a new advertising campaign.";"Следуйте этому руководству для разработки и запуска новой рекламной кампании."
"Food";"Продовольственная"
"Footer Menu";"Footer меню"
"For very large social networks, it may be necessary to enable caching to improve performance. If there is a noticable decrease in performance on your social network, consider enabling caching below (or upgrading your hardware). Caching takes some load off the database server by storing commonly retrieved data in temporary files (file-based caching) or memcached (memory-based caching). If you are not familiar with caching, we do not recommend that you change any of these settings.";"Для очень больших социальных сетей, может быть необходимо для включения кэширования для повышения производительности. Если есть заметное снижение производительности на вашей социальной сети, позволяющие рассмотреть кэширование ниже (или модернизации оборудования). Кэширование занимает некоторое нагрузку с сервера баз данных за счет хранения часто полученных данных во временных файлах (файл-кэширование) или Memcached (память-кэширование). Если вы не знакомы с кэшированием, мы не рекомендуем вам менять эти настройки."
"Forgot Password?";"Забыли пароль?"
"Forum";"Форум"
"Forum added.";"Форум добавлен."
"Forum deleted.";"Форум удалён."
"Forum Description";"Описание форума"
"Forum renamed.";"Форум переименован."
"Forum Title";"Название форума"
"forum topic";"раздел форума";"разделы форума"

"FORUM_FORM_ADMIN_LEVEL_CONTENTHTML_DESCRIPTION";"Если у Вас отключен HTML в постах, но хотите разрешить специальные метки, Вы можете ввести в них ниже (через запятую). Если у Вас включен HTML в постах, этот параметр не будет иметь никакого эффекта. Пример: b, img, a, embed, font"
"FORUM_FORM_ADMIN_LEVEL_CREATE_DESCRIPTION";"Вы хотите, чтобы разрешить пользователям оставлять сообщения в форумах?  Если установлено значение Нет, некоторые другие настройки на этой странице, не могут применяться. Это полезно, если Вы хотите, чтобы пользователи могли просматривать форумы и управлять своими подписками, а только чтобы определенные уровни имели возможность создавать форумы."
"FORUM_FORM_ADMIN_LEVEL_DESCRIPTION";"Эти настройки применяются на основании уровня пользователя. Начните с выбора уровня пользователя, который требуется изменить, а затем настроить параметры, для уровня ниже."
"FORUM_FORM_ADMIN_LEVEL_MODERATE_DESCRIPTION";"Вы хотите разрешить пользователям уменьшать форумы? Это разрешение позволяет пользователям прилепить темы, закрывать существующую тему, и редактировать или удалять сообщения."
"FORUM_FORM_ADMIN_LEVEL_POST_CREATE_DESCRIPTION";"Вы хотите разрешить пользователям отправлять сообщения в форумах?  Если установлено значение Нет, некоторые другие настройки на этой странице могут не применяться. Это полезно, если вы хотите, чтобы пользователи могли просматривать форумы и управлять своими подписками, а только определенного уровня, чтобы иметь возможность создавать форумы." 
"FORUM_FORM_ADMIN_LEVEL_POST_DELETE_DESCRIPTION";"Вы хотите разрешить пользователям удалять сообщения в форумах?"
"FORUM_FORM_ADMIN_LEVEL_POST_EDIT_DESCRIPTION";"Вы хотите разрешить пользователям редактировать сообщения в форумах?"
"FORUM_FORM_ADMIN_LEVEL_TOPIC_CREATE_DESCRIPTION";"Вы хотите разрешить пользователям создавать темы в форумах?"
"FORUM_FORM_ADMIN_LEVEL_TOPIC_DELETE_DESCRIPTION";"Вы хотите разрешить пользователям удалять темы в форумах?" 
"FORUM_FORM_ADMIN_LEVEL_TOPIC_EDIT_DESCRIPTION";"Вы хотите разрешить пользователям редактировать сообщения в форумах?" 
"FORUM_FORM_ADMIN_LEVEL_VIEW_DESCRIPTION";"Вы хотите разрешить пользователям просматривать форумы? Если установлено значение Нет, некоторые другие настройки на этой странице, не могут применяться."

"Forums";"Форумы"
"Forums Plugin";"Плагин форума"
"Friend Approved";"Одобренный друг"
"Friend Follow";"Последующий друг"
"Friend Lists";"Списки друзей"
"Footer Menu";"Footer меню"
"Friend Request";"Запрос дружбы"
"Friends";"Друзья"
"Friends and Networks";"Друзья и все в моей сети"
"Friends and Networks (user events only)";"Друзья и сети (пользовательские события)"
"Friends of Friends";"Друзья и друзья друзей"
"Friends Online";"Друзья онлайн"
"Friends Only";"Только друзья"
"Friends Only (user events only)";"Только друзья (пользовательские события)"
"Friends:";"Друзья:"
"Friends: %s friend";"Друзья: %s друзей";"Друзья: %s друзей"
"friendship";"друзья"
"Friendship Direction";"Структура дружбы"
"Friendship request was not sent because you blocked this member.";"Запрос на дружбу не был отправлен, потому, что Вы заблокировали этого пользователя."
"Friendship Settings";"Настройка дружбы"
"Friendship Verification";"Проверка дружбы"
"Friendships";"Друзья"
"From (email)";"От (E-mail)"
"From (name)";"От (имя)"
"From (name):";"От (имя):"
"From Address";"От адреса"
"From Name";"От имени"
"From:";"От:"
"Fundraisers";"Фандрайзеры"
"Galleries";"Галереи"
"Games";"Игры"
"Gaming";"Gaming"
"Gender";"Пол"
"General";"Общие"
"General Chat";"Общий чат"
"General Settings";"Главные настройки"
"Generate Random Passwords?";"Генерировать случайные пароли?"
"Generic";"Общие"
"Generic Menu";"Общие меню"
"Get More Plugins";"Скачать больше плагинов"
"Get More Themes";"Скачать больше тем"
"Get started by %1$screating%2$s your first album!";"Начните %1$sзагрузку%2$s вашего первого альбома!"
"Get started by %1$sposting%2$s a new video.";"Начните %1$s загрузку %2$s вашего видео."
"Get started by %1$swriting%2$s a new entry.";"Начните %1$sсоздание%2$s вашего блога."
"Get started by <a href='%1$s'>posting</a> a new listing.";"Разместите <a href='%1$s'>объявление</a> прямо сейчас!"
"Give your new page a unique name. This will appear in the list of pages in the ""Open Page"" tab.";"Дайте вашей новой странице уникальное имя. Это будет отображаться в списке страниц во вкладке ""Открыть страницу""."
"Global Footer";"Глобальный нижний колонтитул"
"Global Header";"Глобальный верхний колонтитул"
"Global Settings";"Главные настройки"
"Go Back";"Назад"
"Go Offline";"Go Offline"
"Go to my playlist";"Перейти к моим плейлистам"
"Goodbye world";"Прощяй мир"
"Government & Politics";"Правительство и Политика"
"Greenwich Mean Time (Lisbon, London)";"Среднее время по гринвичу: Дублин, Лондон, Лиссабон, Эдинбург, Касабланка, Монровия"
"Group";"Группа"
"group";"группа";"группы"
"Group Categories";"Категории Групп"
"Group Info";"Информация о группе"
"Group joined";"Группа присоединилась"
"Group left";"Группа отсоединилась"
"Group member removed.";"Пользователь группы удалён."
"Group Members (group events only)";"Участники группы (группы событий)"
"Group membership request cancelled.";"Запрос участия группы, отменён."
"Group membership request sent";"Запрос участия группы, отправлен"
"Group Name";"Название группы"
"Group Photos";"Фотографии группы"
"Group Posting Options";"Настройки сообщений группы"
"Group Privacy";"Личная группа"
"Group Profile Discussions";"Профиль обсуждения группы"
"Group Profile Events";"Профиль событий группы"
"Group Profile Info";"Профиль информации группы"
"Group Profile Members";"Профиль пользователей группы"
"Group Profile Options";"Профиль функций группы"
"Group Profile Photo";"Профиль фото группы"
"Group Profile Photos";"Профиль фото группы"
"Group Profile Status";"Профиль статуса группы"
"Group request approved";"Запрос группы утверждён"
"Group Styles";"Стили группы"

"GROUP_FORM_ADMIN_LEVEL_AUTHCOMMENT_DESCRIPTION";"Ваши пользователи могут выбрать из любого из вариантов, проверенных ниже, когда они решают, кто может объявить к их обсуждениям группы. Если Вы не будете проверять никаких вариантов, то всем пользователям будет разрешено объявить."
"GROUP_FORM_ADMIN_LEVEL_AUTHPHOTO_DESCRIPTION";"Ваши пользователи могут выбрать из любого из вариантов, проверенных ниже, когда они решают, кто может загрузить фотографии к их группам. Если Вы не будете проверять никаких вариантов, то всем пользователям будет разрешено загрузить."
"GROUP_FORM_ADMIN_LEVEL_AUTHVIEW_DESCRIPTION";"Пользователи могут выбрать любой из вариантов приведённых ниже, когда они выбирают, кто может видеть их группы. Если вы не укажите варианты, все будет разрешено просматривать группы."
"GROUP_FORM_ADMIN_LEVEL_CREATE_DESCRIPTION";"Вы хотите разрешить пользователям создавать группы? Если установлено значение Нет, некоторые другие настройки на этой странице, не могут применяться.  Это полезно, если Вы хотите, чтобы пользователи смогли просматривать группы и управлять их подписками, но только хотеть, чтобы определенные уровни имели возможность создавать группы."
"GROUP_FORM_ADMIN_LEVEL_DESCRIPTION";"Эти настройки применяются на основании уровня пользователя. Начните с выбора уровня пользователя, который требуется изменить, а затем настроить параметры, для уровня ниже."
"GROUP_FORM_ADMIN_LEVEL_VIEW_DESCRIPTION";"Вы хотите разрешить пользователям просматривать группы? Если установлено значение Нет, некоторые другие настройки на этой странице, не могут применяться."
"GROUP_VIEWS_SCRIPTS_ADMINMANAGE_INDEX_DESCRIPTION";"На этой странице перечислены все группы записей пользователей оставили сообщений. Вы можете использовать эту страницу, чтобы отслеживать эти группы и удалять оскорбительные материалы в случае необходимости. Ввод критериев в области фильтра поможет вам найти конкретные записи группы. Оставьте поля фильтра пустыми, и будут показаны все группы записей о вашей социальной сети."
"GROUP_VIEWS_SCRIPTS_ADMINSETTINGS_CATEGORIES_DESCRIPTION";"Если вы хотите, чтобы позволить пользователям классифицировать их группы, создайте категории ниже. Эта функция полезна, если вы хотите внести в список все группы пользователей, что если у вас нет категорий пользователей не будет предоставлена возможность назначения группы категории."

"Groups";"Группы"
"Groups Plugin";"Плагин Группы"
"Guests";"Гости"
"Heading";"Заголовок"
"Heading Name";"Название заголовка"
"Health";"Здоровье"
"Health & Wellness";"Здоровье и Отдых"
"Hello world";"Привет мир"
"Hello World";"Привет Мир"
"Hello World the skeleton module";"Привет мир скелет модуля"
"Hello, You have been invited by [displayname] to join our social network. To join, please follow the link below: [link] Best Regards, Social Network Administration ---------------------------------------- [message]";"Здравствуйте, Вы были приглашены [displayname] присоединиться к нашей социальной сети. Чтобы присоединиться, пожалуйста, перейдите по ссылке ниже : [link] 
С уважением, 
Social Network Administration 
---------------------------------------- 
[message] "

"here";"здесь"
"Hi %1$s!";"Привет %1$s!"
"Hide on Browse Members";"Не показывать в обзоре пользователей"
"Hide on Member Profiles";"Не показывать в профиле"
"hide on this page";"скрыть на этой странице"
"hide questions";"скрыть вопросы"
"Highest Rated";"По рейтингу"
"Hits";"Хиты"
"Hobbies & Crafts";"Хобби и ремесла"
"Hold down the CTRL key to select or de-select specific Member Levels.";"Удерживайте нажатой клавишу CTRL для выбора или отмены выбора конкретных уровней пользователя."
"Home";"Главная"
"Host";"Хост"
"Hosted by";"Хостинг"
"How long (in seconds) before admins have to reauthenticate?";"Как долго (в секундах) администраторы должны заново проходить аутентификацию?"
"How many albums will be shown per page?";"Сколько альбомов будет показано на страницу?"
"How many blog entries will be shown per page? (Enter a number between 1 and 999)";"Сколько записей блога будут показаны на странице? (Введите число от 1 до 999)"
"How many classified listings will be shown per page? (Enter a number between 1 and 999)";"Сколько объявления будут показаны на странице? (Введите число от 1 до 999)"
"How many jobs do you want to allow to run at the same time?";"Сколько кодеков Вы хотите позволить работать в то же самое время?"
"How many playlists will be shown per page? (Enter a number between 1 and 999)";"Сколько плейлистов будет показаны на странице? (Введите число от 1 до 999)"
"How many polls will be shown per page? (Enter a number between 1 and 999)";"Сколько опросов будут показаны на странице? (Введите число от 1 до 999)"
"How many possible poll answers do you want to permit?";"Сколько возможных ответов опроса вы хотите разрешить?"
"How many posts will be shown per topic page? (Enter a number between 1 and 999";"Сколько сообщений будет показывать в страницу темы? (Введите в число между 1 и 999)"
"How many videos will be shown per page? (Enter a number between 1 and 999)";"Сколько видео будут показаны на странице? (Введите число от 1 до 999)"
"How much storage space in KB should each user have to store their files?";"Какой размер хранения в КБ необходим чтобы каждый пользователь мог хранить свои файлы?"
"How topics will be shown per forum page? (Enter a number between 1 and 999";"С темы будут показывать в страницу форума? (Введите в число между 1 и 999)"
"Howto & Style";"Мода и Стиль"
"HTML Block";"HTML блок"
"HTML Code";"HTML Код"
"HTML in Blog Entries?";"HTML в записях блога?"
"http://[host][object_link]";"http://[host][object_link]"
"Human Verification";"Код безопасности"
"I have read and agree to the <a target=""_blank"" href=""%s/help/terms"">terms of service</a>.";"Я прочитал и согласен с <a target=""_blank"" href=""%s/help/terms"">условиями предоставления услуг</a>."
"ID";"ID"
"If disabled, the invite email will use the message below.";"Если выключено, предложить электронной почты который будет использоваться для сообщение ниже."
"If set to ""yes"", members will have the option of deleting their accounts.";"Если включить эту функцию, Ваши пользователи смогут удалять свою учетную запись."
"If the person you invited decide to join, he/she will automatically receive a friend request from you.";"Если посетитель, которого Вы пригласили, решит присоединиться, то он или она автоматически получит запрос друга от Вас."
"If this entry is published, it cannot be switched back to draft mode.";"Если эта запись опубликована, она не может быть включена обратно режим черновика."
"If you already have an account, please enter your details below. If you don't have one yet, please <a href='%s'>sign up</a> first.";"Если у Вас уже есть аккаунт, введите свои данные ниже. Если у вас его еще нет, пожалуйста, сначала <a href='%s'>зарегистрируйтесь</a>."
"If you don't want to allow private messaging, de-select all options below.";"Если вы не хотите, личные сообщения, отмените выбор всех приведенных ниже вариантов."
"If you enable this feature, your members will be able to customize the colors and fonts of their blogs by altering their CSS styles.";"Если Вы разрешите эту функцию, то Ваши пользователи будут в состоянии настроить цвета и шрифты своих блогов, изменяя CSS стили."
"If you have enabled caching above, please select the type of caching that you want to use. Memcache caching (if available) will use memory (RAM) which is not as abundant as disk space, however it will be faster than file-based caching when performing read/write operations";"Если вы включили кэширование выше, вы можете выбрать тип кэширования, что вы хотите использовать. Memcache кэширования (если таковые имеются) будет использовать память (RAM), которая не столь обильные как объем дискового пространства, однако это будет быстрее, чем на основе файлов кэширования при выполнении операций чтения/записи"
"If you leave the page now, your changes will be lost. Are you sure you want to continue?";"Если Вы покинете страницу в настоящее время, то ваши изменения будут потеряны. Вы уверены, что хотите продолжить?"
"If you want to allow specific HTML tags, you can enter them below (separated by commas). Example: b, img, a, embed, font";"Если вы хотите, разрешить конкретные теги HTML, вы можете ввести их ниже (через запятую). Пример: b, img, a, embed, font"
"If you would like to create a new listing, please <a href=%1$s">delete</a> an old one first.";"Если вы хотите создать новый список, пожалуйста <a href=%1$s">удалите</a> сначала старый."
"If you would like to create a new listing, please delete an old one first.";"Если вы хотите создать новый список, пожалуйста, удалите сначала самый первый."
"If you would like to upload a new video, please <a href=%1$s">delete</a> an old one first."";"Если Вы хотите загрузить новое видео, пожалуйста <a href=%1$s">удалите</a> сначала старое."
"ignore request";"игнорировать запрос"
"IM Privacy";"IM Личный"
"Image Description";"Описание изображения"
"in";"в"
"in %s hour";"в %s час";
"in %s minute";"в %s минуту";"в %s минут"
"in a few seconds";"через несколько секунд"
"Inappropriate Content";"Нарушение авторского права"
"Inbox";"Входящие"
"Include in search results?";"Включить в результаты поиска?"
"Income";"Доход"
"India/Cocos";"Индия/Кокосовы острова"
"Info";"Информация"
"Inline CSS";"Действующий CSS"
"Insert Banner HTML";"Вставить Баннер HTML"
"Install New Packages";"Установить пакеты"
"install plugin";"установить плагин"
"Integer";"Целое число"
"Integrate Features";"Особенности интеграции"
"Integrate with my Facebook";"Интеграция с моей Facebook"
"Interested In";"Заинтересованный"
"Interests";"Интересы"
"Introduce Yourself";"Представьтесь"
"Invalid credentials";"Неправильный логин"
"Invalid credentials supplied";"Неправильный пароль"
"Invalid Data";"Неверные данные"
"Invalid data";"Неверные данные"
"Invalid file type";"Неверный тип файла"
"Invalid Method";"Неверный метод"
"Invalid method";"Неверный метод"
"Invalid param count";"Неверный параметр количества"
"Invalid param value";"Неверный параметр значения"
"Invalid playlist";"Неверный плейлист"
"Invalid request method";"Неверный запрос"
"invalid song_id";"неверный id трека"
"Invalid type given, value should be a string";"Введите только буквы и цифры символов"
"Invalid type given, value should be a string";"Пожалуйста, введите адрес электронной почты"
"Invalid type given, value should be a string";"Пожалуйста, введите строку"
"Invalid type given, value should be a string or a integer";"Пожалуйста, введите целое число"
"Invalid type given, value should be float, string, array, boolean or integer";"Укажите правильный ответ для этой области."
"Invalid type given, value should be float, string, or integer";"Введите только буквы и цифры символов"
"Invalid type given, value should be float, string, or integer";"Пожалуйста, введите корректное десятичное число"
"Invalid type given, value should be string, integer or float";"Пожалуйста, введите только цифры"
"Invalid type given, value should be string, integer, array or Zend_Date";"Пожалуйста, выберите правильную дату"
"Invalid Upload";"Ошибка загрузки"
"Invalid Upload or file too large";"Ошибка загрузки или файл слишком большой"
"Invisible?";"Закрыть?"
"Invitation";"Приглашение"
"Invitation Sent";"Отправленное приглашение";"Отправленные приглашения"
"Invite";"Приглашение"
"Invite Code";"Пригласительный код"
"Invite Friends";"Пригласить друзей"
"Invite Guests";"Пригласить гостей"
"Invite Members";"Пригласить пользователей"
"Invite Only?";"Только по приглашениям?"
"Invite Settings";"Настройка приглашений"
"Invite Your Friends";"Пригласить друзей"
"Invited guests can invite other people as well";"Приглашенные гости могут приглашать других людей"
"Inviters";"Вербовщики"
"Invites";"Вербовщик"
"Invites were not sent to these email addresses because they do not appear to be valid:";"Приглашение не были отправлены этим адресам электронной почты, потому что они, кажется, не действительны:"
"IP Address Ban";"Блокировка по IP адресу"
"Iran";"Иран"
"Item Deletion";"Удаление пункта"
"Item Limit Per User";"Лимит канала"
"Item Publishing Option";"Выбор пунктов деятельности"

"ITEM_TYPE_ALBUM";"Альбомы"
"ITEM_TYPE_ALBUM_PHOTO";"Альбом"
"ITEM_TYPE_ANNOUNCEMENT";"Объявления"
"ITEM_TYPE_BLOG";"В блоге"
"ITEM_TYPE_CLASSIFIED";"Объявления" 
"ITEM_TYPE_CORE_LINK";"Ссылки"
"ITEM_TYPE_CORE_PAGE";"Страницы"
"ITEM_TYPE_EVENT";"События"
"ITEM_TYPE_EVENT_ALBUM";"Альбомы события"
"ITEM_TYPE_EVENT_PHOTO";"Фото события"
"ITEM_TYPE_EVENT_POST";"Сообщения события"
"ITEM_TYPE_EVENT_TOPIC";"Темы события"
"ITEM_TYPE_FORUM";"Форум"
"ITEM_TYPE_FORUM_CATEGORY";"Категории форума"
"ITEM_TYPE_FORUM_POST";"Сообщения форума"
"ITEM_TYPE_FORUM_TOPIC";"Темы форума"
"ITEM_TYPE_GROUP";"Группы"
"ITEM_TYPE_GROUP_ALBUM";"Альбомы группы"
"ITEM_TYPE_GROUP_PHOTO";"Фото группы"
"ITEM_TYPE_GROUP_POST";"Сообщения группы"
"ITEM_TYPE_GROUP_TOPIC";"Тема группы"
"ITEM_TYPE_MUSIC_PLAYLIST";"Плейлисты"
"ITEM_TYPE_MUSIC_PLAYLIST_SONG";"Треки"
"ITEM_TYPE_NETWORK";"Сети"
"ITEM_TYPE_POLL";"Опросы"
"ITEM_TYPE_STORAGE_FILE";"Файлы"
"ITEM_TYPE_USER";"Пользователи"
"ITEM_TYPE_VIDEO";"Видео"

"Join Event";"Вступить в событие"
"Join Group";"Вступить в группу"
"Join Network";"Моя сеть"
"Joined:";"Дата регистрации:"
"Joined: %s";"Дата регистрации: %s"
"Just Me";"Только я"
"Kids";"Дети"
"Label";"Иконка меню"
"Language";"Язык"
"Language log";"Язык журнала"
"Language Manager";"Управление языками"
"Language Pack";"Локализация"
"Last";"Последний"
"Last Name";"Фамилия"
"Last Post";"Последнее сообщение"
"Last post";"Последнее сообщение"
"Last reply by %1$s in %2$s";"Последний ответ от %1$s в %2$s"
"Last Update:";"Последнее обновление:"
"Last Update: %s";"Последнее обновление: %s"
"last updated";"последнее обновление"
"Last updated %s";"Последнее обновление %s"
"Layout";"Макет"
"Layout Editor";"Редактор макета"
"Learning";"Обучения"
"Leave Event";"Покинуть событие"
"Leave Group";"Покинуть группу"
"Leave Network";"Покинуть сеть"
"led by";"во главе с"
"less";"меньше"
"Let members invite others?";"Разрешить пользователям приглашать других?"
"Level";"Уровень"
"Level Name";"Название уровня"
"License Key";"Лицензионный ключ"
"Licensed Material";"Лицензионный материал"
"Like";"Понравилось"
"Like added";"Как добавить"
"Like removed";"Как удалить"
"Like This";"Вот как"
"Link created";"Ссылка создана"
"Link doesn't exists or not authorized to delete";"Ссылка не существует или не авторизованы для удаления"
"Link has been deleted.";"Ссылка была удалена."
"Linking your Facebook account will give you access to use your Facebook account to log in and publish to your Facebook account.";"Чтобы связать учетную запись Facebook, вы получите доступ к Facebook использовать ваш счет войти в систему и опубликовать свою учетную запись Facebook."
"Linking your Facebook account will give you access to use your Facebook account to log in.";"Чтобы связать учетную запись Facebook, вы получите доступ к Facebook чтобы использовать для входа в систему"
"Links";"Ссылки"
"List By:";"Список по:" 
"List deleted";"Удаленный список"
"Listing Posted";"Объявление создано"
"Listing Title";"Название объявления"
"Listings Per Page";"Объявлений на странице"
"Lists:";"Списки:"
"Literary";"Литературный"
"Loading...";"Загрузка..."
"Loading ...";"Загрузка ..."
"Loading song, please wait...";"Загрузка трека, пожалуйста, подождите ..."
"Loading...";"Загрузка..."
"Locale";"Язык"
"Locale Settings";"Локальные настройки"
"Location";"Местоположение"
"Log Browser";"Статистика просмотров"
"login";"логин"
"Login";"Логин"
"Login or Signup";"Авторизация"
"Login successful";"Успешный вход"
"Looking For";"В поиске"
"Lost Password";"Восстановление пароля"
"Mail Settings";"Настройки почты" 
"Mail Templates";"Шаблоны почты"
"Main Content Area";"Главные права контента"
"Main Menu";"Главное меню"
"Main Navigation Menu";"Главное меню навигации"
"Main Photo";"Главное фото"
"Maintenance";"Обслуживание"
"Maintenance Mode";"Режим обслуживания"
"make default";"сделать по умолчанию"
"Make Officer";"Сделать сотрудником"
"Make Profile Photo";"Сделать фотографией профиля"
"Make Sticky";"Сделайте стикер"
"Male";"Мужской"
"Manage";"Управление"
"Manage Ad Campaigns";"Управление компанией"
"Manage Advertisements";"Управление объявлением"
"Manage Announcements";"Управление объявлением"
"Manage Chat Rooms";"Управление чатом"
"Manage Events";"Управление событием"
"Manage Forums";"Управление форумом"
"Manage Groups";"Управление группой"
"Manage Members";"Управление пользователями"
"Manage Networks";"Управление сетями"
"Manage Packages";"Управление пакетами"
"Manage Photos";"Управление фото"
"Manage Plugins";"Управление плагинами"
"Manage Polls";"Управление опросами"
"Manage Videos";"Управление видео"
"Manual";"Руководство"
"map";"карта"
"Map";"Карта"
"Mark All Read";"Отметить как прочитанные"
"Matching Value";"Согласование стоимости"
"Max file size limit exceeded (probably).";"Максимальный размер файла превысил лимит (вероятно)."
"Max file size limit exceeded or session expired.";"Максимальный размер файла превысил лимит или время сеанса истекло."
"Maximum Allowed Blog Entries?";"Максимально допустимое число записей в блоге?"
"Maximum Allowed Classifieds";"Максимально допустимое число объявлений"
"Maximum Allowed Filesize";"Максимально допустимый размер файла"
"Maximum Allowed Songs";"Максимально допустимый размер трека"
"Maximum Allowed Storage";"Максимально допустимый размер хранения"
"Maximum Allowed Videos";"Максимально допустимое число видео"
"Maximum Options";"Максимальные функции"
"maybe attending";"возможно буду "
"Maybe Attending";"Возможно буду"
"member";"пользователь";"пользователи"
"Member added to list.";"Пользователь добавлен в список."
"Member Assignment";"Назначение пользователя"
"Member blocked";"Пользователь заблокирован"
"Member Demoted";"Пользователь понижен в должности"
"Member Edit Profile Navigation Menu";"Изменить профиль меню навигации" 
"Member Home Quick Links Menu";"Быстрое меню пользователя" 
"Member Info";"Информация пользователя"
"Member Level";"Уровень пользователя"
"Member Level Edited.";"Изменить уровень пользователя"
"Member Level Name";"Название уровня пользователя"
"Member Level Settings";"Настройки уровня пользователя"
"Member Levels";"Уровни пользователей"
"Member Name";"Имя пользователя"
"Member Profile Options Menu";"Профиль пользователя функции меню"
"Member Profiles";"Профиль пользователя"
"Member Promoted";"Пользователь повышен в должности"
"Member removed from list.";"Пользователь удалён из списка."
"Member Settings";"Настройки пользователя"
"Member Settings Navigation Menu";"Настройки меню навигации"
"Member Sign In";"Вход на сайт"
"Member Signup Process";"Процесс регистрации пользователя"
"Member title changed";"Имя пользователя изменено"
"Member Type";"Уровень пользователя"
"Member Type:";"Уровень пользователя:"
"Member unblocked";"Пользователь разблокирован."
"Members";"Пользователи"
"Members are automatically assigned to this network";"Пользователи автоматически назначены в эту сеть"
"Members can choose to join this network at any time";"Пользователи могут присоединиться к этой сети в любое время"
"Members invited";"Пользователя пригласили"
"Members must be assigned to this network by an administrator";"Пользователи должны быть назначены в эту сеть администратором сайта"
"Members Only";"Только пользователи"
"Members, Officers, and Owner";"Пользователь, сотрудник, и владелец"
"Members, Officers, and Owner Only";"Пользователь, сотрудник, и только владелец"
"Memcache";"Memcache" 
"Memcache compression?";"Memcache сжатие?"  
"Memcache Host";"Memcache хост"
"Memcache Port";"Memcache порт" 
"Menu Editor";"Редактор меню"
"Message";"Сообщение"
"Message Body";"Текст сообщения"
"Message Members";"Сообщение пользователей"
"Message Settings";"Параметры сообщений"
"Messages";"Сообщения"
"Mini Menu";"Мини меню"
"Mini Navigation Menu";"Мини меню навигации"
"Minimum Age";"Возраст"
"Minimum CTR";"Минимальный CTR"
"Missing heading";"Отсутствует заголовок"
"Missing list/not authorized";"Отсутствует список/не авторизованы"
"Missing theme";"Отсутствует тема"
"Moderator";"Модератор"
"Moderator Added";"Модератор, добавил"
"Moderator Removed";"Модератор, удалил"
"Moderators";"Модераторы"
"Moderators:";"Модераторы:"
"Modify your invite settings for your members.";"Измените Ваши настройки приглашений для пользователей."
"Module";"Модуль"
"more";"больше"
"More +";"Больше +"
"More SE News";"Все новости о SE"
"Most error messages are shown and caching is disabled. Changes to your CSS, theme, or view scripts will appear immediately, but your system may run more slowly. Only use this mode when making changes or troubleshooting.";"Большинство сообщений об ошибках показаны и кэширование отключено. Изменения в списке CSS, тема, или скрипты появятся сразу, но Ваша система может работать более медленно. Использовать этот режим только при внесении изменений или для устранения неполадок."
"Most invites sent out";"Больше всего отсылает приглашение"
"Most members that joined from their invites";"Большинство пользователей, которые согласились по их приглашениями"
"Most Popular";"Самые популярные"
"Most Recent";"Самые последние"
"Most Viewed";"Самые популярные"
"move up";"наверх"
"Movers and Shakers";"Толкачи и Шейкеры"
"Movies";"Фильмы"
"Multi Checkbox";"Много флажков"
"Multi Select Box";"Много полей выбора"
"Multi-line Text Input";"Многострочное текстовое поле"
"Museums";"Музеи"
"Music";"Музыка"
"Music by %s";"Музыка %s"

"MUSIC_FORM_ADMIN_GLOBAL_MUSICPUBLIC_DESCRIPTION";"Выберите, действительно ли Вы хотите позволить публике (посетители, которые не зарегистрированы), просмотреть следующие разделы вашей социальной сети. В некоторых случаях (Например, профили, блоги, и альбомы), если Вы дали им вариант, ваши пользователи смогут сделать свои страницы частными, даже если Вы сделали их публично просматриваемыми здесь. Для большего количества параметров настройки разрешений, пожалуйста перейдите на страницу ""Общие настройки""."
"MUSIC_FORM_ADMIN_LEVEL_AUTHCOMMENT_DESCRIPTION";"Ваши пользователи могут выбрать из любого из вариантов, проверенных ниже, когда они решают, кто может комментировать их плейлисты. Если вы не укажите варианты, всем будет разрешено комментировать плейлисты."
"MUSIC_FORM_ADMIN_LEVEL_AUTHVIEW_DESCRIPTION";"Пользователи могут выбрать любой из вариантов проверенных ниже, когда они решают, кто может видеть их плейлисты. Эти параметры отображаются на ваших пользователей ""Загрузка музыки"" и ""Редактировать плейлист"" страницы. Если вы не укажите варианты, всем будет разрешено просматривать плейлисты."
"MUSIC_FORM_ADMIN_LEVEL_DELETE_DESCRIPTION";"Вы хотите позволить пользователям удалять плейлисты? Если установлено значение Нет, некоторые другие настройки на этой странице, не могут применяться."
"MUSIC_FORM_ADMIN_LEVEL_DESCRIPTION";"Эти настройки применяются на основании одного уровня пользователя. Начните с выбора уровня пользователя, который требуется изменить, а затем настроить параметры, для уровня ниже."
